time,open,high,low,close,HMA Line,VWAP close,VWAP2 close,Profit,Profit,Profit,Loss,Profit,Loss,Trigger Exit,Stop Price,Target Price,0 line Long,Plot,Multi Long Take Profit,Multi Short Take Profit,Multi Long Take Profit,Multi Short Take Profit,Plot,Plot,Plot,Plot,Plot,Plot,Volume,ROC,ATR,CRSI,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1375277400,168.94,169.85001,168.49001,168.71001,166.73577373420522,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,168.43654875805578,167.28652170104195,164.83302642131855,164.12752668170867,161.36441896186528,155.45822591329878,142388624,-0.09474151714336082,1.4406352781995981,54.90064147885918,62.41199736577894,65.01888571734756,NaN,NaN,NaN,NaN
1375363800,169.99001,170.81,169.89999,170.66,166.93621370491522,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,168.84081262022747,167.60780534856175,165.06153518910997,164.3417061347674,161.54848987351153,155.6094873469973,110438368,0.8807708222498133,1.4877320440424833,88.28298948136073,69.41352008736158,65.32312451224409,NaN,NaN,NaN,NaN
1375450200,170.28,170.9725,170.05,170.95,167.15428167644836,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.22430123473157,167.92610960107967,165.29245537777234,164.558371507398,161.73465839086774,155.7621292639426,91116624,0.8554572271386364,1.4473583266108763,76.32227270049384,70.299566237747,65.583865341831,NaN,NaN,NaN,NaN
1375709400,170.57001,170.96001,170.35001,170.7,167.38510832734758,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.492610101144,168.1902896390721,165.50451595119304,164.7597363760079,161.91218990788025,155.9107647936546,54072640,0.9223128769067059,1.3875470175672433,44.14315114878716,68.458452508931,65.91866722964092,NaN,NaN,NaN,NaN
1375795800,170.37,170.7402,169.35001,169.73,167.61667566097034,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.535771900936,168.33692872106522,165.670221208009,164.9226958390896,162.06699802851628,156.04826962157844,87494944,0.7180156657963325,1.3877358020267252,23.98261631579473,61.7058565391581,65.69241136876339,NaN,NaN,NaN,NaN
1375882200,169.19,169.42999,168.55,169.17999,167.84223552264663,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.471084282584,168.41722027143996,165.80785919985178,165.06227925420143,162.20784935468427,156.17893350594085,84854624,0.1479903005973066,1.3728975304533861,21.617083004587457,58.200334491605666,65.04965134918324,NaN,NaN,NaN,NaN
1375968600,169.98,170.17999,168.92999,169.8,168.06786882774045,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.53088714029602,168.54891357892186,165.96441374103406,165.21761436062104,162.3581889714232,156.31446650588174,102181248,0.4080184495298904,1.3641191354210014,63.05276071578288,60.89712841744766,64.54628048643755,NaN,NaN,NaN,NaN
1376055000,169.58,170.10001,168.72,169.31,168.2871195865227,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.49072584206039,168.62139799997692,166.09561320216997,165.35179093896133,162.49584859575145,156.44377529686798,91856432,0.4270715938074612,1.3652541971766439,36.35482590082011,57.727282599915235,63.75647306266698,NaN,NaN,NaN,NaN
1376314200,168.46001,169.31,168.38,169.11099,168.49768634550819,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.42168296168578,168.66802580950292,166.2138632726731,165.47504336719211,162.62684149484548,156.5698172342126,68593184,0.3102178090967287,1.334164611664027,32.50014420236696,56.44226446489793,63.021661613732434,NaN,NaN,NaN,NaN
1376400600,169.41,169.89999,168.41,169.61,168.70371105893508,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.45592242319745,168.7577376371693,166.3470451051173,165.61061571580876,162.76512186128417,156.69957029655873,80806000,0.5334538241091933,1.3452949965451684,62.71982383729212,58.91206290505323,62.71350392908291,NaN,NaN,NaN,NaN
