time,open,high,low,close,HMA Line,VWAP close,VWAP2 close,Profit,Profit,Profit,Loss,Profit,Loss,Trigger Exit,Stop Price,Target Price,0 line Long,Plot,Multi Long Take Profit,Multi Short Take Profit,Multi Long Take Profit,Multi Short Take Profit,Plot,Plot,Plot,Plot,Plot,Plot,Volume,ROC,ATR,CRSI,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1375277400,111.71001,112.87,111.62,112.87,110.06722081532907,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.47563511943967,112.50727123050302,113.90062669569657,114.41803740073117,116.04111158595772,117.8668920115102,1334894,0.23088535654027628,0.6968033677354801,81.75974798005745,51.40580749947428,47.84873469187486,NaN,NaN,NaN,NaN
1375363800,112.35001,112.42,111.91,112.00999,110.0435561199647,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.39097237045064,112.45991111331226,113.82648408017906,114.3390850269367,115.96128739613678,117.80861437955488,1366906,-1.2431758067360252,0.7156031271829464,26.944719998306137,44.115181586580505,48.08168156265835,NaN,NaN,NaN,NaN
1375450200,112.39,112.6264,112.24001,112.58,110.02892001307846,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.4253410303687,112.47134815013966,113.77760235154459,114.28141010802074,115.89433121007467,117.75658836582797,768254,-0.705591815134942,0.708517903812736,73.24997773642892,49.25244042907557,48.35599847503205,NaN,NaN,NaN,NaN
1375709400,112.47,112.61,112.321,112.59,110.02392496080901,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.45527902484712,112.48264832631683,113.73102971030754,114.2259540389053,115.82889890888507,117.70517952636699,626262,-0.4685289957567195,0.6785523392546836,63.48743654341564,49.34042395530711,48.38436164239171,NaN,NaN,NaN,NaN
1375795800,112.88,112.88,112.62,112.86,110.03195011618078,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.52886465669309,112.51858658095333,113.69687168245234,114.18116866058054,115.7701088314814,117.6569687848111,613988,0.588235294117644,0.6507986007364914,77.48384832704023,51.77171242849942,48.41939074294654,NaN,NaN,NaN,NaN
1375882200,113,113.24001,112.94,113.13,110.05580583492844,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.6381619918398,112.57681643038634,113.67464142039539,114.146704114332,115.71782944867978,117.6119243192906,762888,0.7749956150895733,0.6314565578267419,82.03038547128138,54.141863487973346,48.84799951382581,NaN,NaN,NaN,NaN
1375968600,113.11,113.49001,113.11,113.25,110.0950996942165,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.74940526605074,112.64092915130193,113.657988815674,114.11730397943586,115.66896153880494,117.56852208725785,573056,0.8549381828246639,0.613496089410546,82.01071210718958,55.195754066687215,48.92495121865686,NaN,NaN,NaN,NaN
1376055000,113.13,113.42,113.121,113.36,110.14929821121125,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.86042249040516,112.70941208927317,113.64630297976522,114.09247434076583,115.62323952813553,117.5266462455936,419542,1.0248550909139056,0.5910320830240788,83.40668236212478,56.18967472976295,49.096447282163886,NaN,NaN,NaN,NaN
1376314200,113.66,113.66,113,113.06,110.21334082584002,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.89670931033149,112.74280141410429,113.62331070604894,114.05862272303581,115.57248230975661,117.4822020043439,557459,0.8024251069900193,0.5959583628080729,29.790183157187272,52.752594839195794,49.179582031320614,NaN,NaN,NaN,NaN
1376400600,112.67,112.67,112.03999,112.07001,110.2752637385101,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.74640034481668,112.67872604133245,113.56239695287056,113.9934223058871,115.50312642243469,117.42834934758426,699532,-0.7087711526535024,0.6262477654646391,10.578248808505114,43.332752722041796,49.08675623243892,NaN,NaN,NaN,NaN
1376487000,111.88,112.11,111.81,111.83,110.3323302169083,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.57978210030456,112.59789498977698,113.49445981746386,113.92249042700556,115.43039124575282,117.37264437895158,685656,-0.1606910240774092,0.6029443536457361,16.919678474807213,41.40251952712528,48.81895947896492,NaN,NaN,NaN,NaN
1376573400,111.00999,111.32001,110.81,111.03,110.37690889995235,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.29800353661282,112.44857165741726,113.39781433442606,113.82765467530045,115.34325478544088,117.30953348960878,929100,-1.376798720909573,0.6327340426710403,6.9660678988607145,35.695013424017844,48.123791879351664,NaN,NaN,NaN,NaN
1376659800,110.95,111.03,110.17999,110.50999,110.40458455116077,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.97291016631958,112.26394483290133,113.28456632131132,113.718878784307,115.24754657186779,117.24187634045845,940723,-1.8474198419042556,0.6482537539088229,7.968591137609313,32.55360044063504,47.25039731039558,NaN,NaN,NaN,NaN
1376919000,110.17,110.259,109.7599,109.85001,110.41076319600147,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.58692831789784,112.03404627738692,113.14987783812263,113.59203062744447,115.14066465955358,117.16832543159816,912077,-2.667012227538545,0.6555277714867641,6.0206871445728565,29.058250149125314,46.15768494896444,NaN,NaN,NaN,NaN
1377005400,110.22,110.59,110.14999,110.53,110.40581306483189,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.3947595328255,111.89080377477865,113.04713753074527,113.49163618064301,115.04936436926539,117.10227244222902,719404,-2.2982409617254436,0.6615607878091385,73.17607669460553,36.61033045168522,45.100865159836644,NaN,NaN,NaN,NaN
1377091800,110.36,110.6299,109.75,109.75,110.38371791716558,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.09571234503905,111.68691770099021,112.91783801973565,113.36895958455635,114.9444264609631,117.02911550250535,959762,-3.0905077262693155,0.6771564458227719,30.898748949416433,32.35543662431333,44.26088337681756,NaN,NaN,NaN,NaN
1377178200,109.61,109.81,109.414,109.8,110.34865337633929,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.86012828230467,111.50721125327685,112.79556986209896,113.25194451621024,114.84255663005294,116.95718400496798,1111708,-3.1404375441072707,0.6570738425497168,54.72473650432118,32.89383972635983,43.09241189805214,NaN,NaN,NaN,NaN
1377264600,109.92999,110.62,109.75,110.57001,110.31227457792627,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.80737950370383,111.41795399106,112.70829300476174,113.16401223699023,114.75795174628952,116.8936300347693,617588,-2.2023615779232317,0.6722828537961659,79.6180612802767,40.71912701109858,42.476604973465825,NaN,NaN,NaN,NaN
1377523800,110.8,111.05,110.746,110.96001,110.28153817656093,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.8351305030304,111.37434027762572,112.63973288692794,113.09174986856432,114.68274497903626,116.83458903939847,485039,-0.9904523074460326,0.6585476499535827,80.57008178393146,44.2641991073661,41.940354021956296,NaN,NaN,NaN,NaN
1377610200,111.41,111.74001,111.35001,111.64,110.26560124230987,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.98147041157033,111.39964120356613,112.60052767567586,113.04415151221795,114.62249260321376,116.78290158627013,564490,-0.16990074219797704,0.6672228178140411,89.1734833107866,49.89085174076502,41.63671032572712,NaN,NaN,NaN,NaN
1377696600,111.42,111.43201,111.07001,111.23,110.2599455331639,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.02665760946664,111.3834848984646,112.54678149231603,112.98467113476818,114.55531453186299,116.72764883416794,473992,0.18013149599207678,0.6602776165416099,34.06990002261381,46.82162910267469,41.03855854258337,NaN,NaN,NaN,NaN
1377783000,110.83,111.30991,110.78,111.08,110.26327537266268,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.03635622592725,111.3545815748013,112.4892606494801,112.92222290084135,114.48649642232115,116.67145332338019,661012,0.5157995218350815,0.6509656439314949,35.378984097154934,45.713615402315725,40.29026859062285,NaN,NaN,NaN,NaN
1377869400,111.17,111.28,110.59,110.74001,110.27122245731843,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.98247509394048,111.29605094862976,112.42066258479461,112.85067493687933,114.4123085723742,116.61243398682915,1034971,0.8101956476836011,0.6537538122221023,24.592079507925764,43.21721113845477,39.60916975485564,NaN,NaN,NaN,NaN
1378215000,110.17999,110.27,109.67999,110.06,110.27548690231588,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.81475234958766,111.17833181066501,112.32808758146933,112.75917739796526,114.32612424420837,116.5472356387015,1211319,-0.4252239211073906,0.6827728256348088,13.239195584226783,38.66876096765103,39.27602748668487,NaN,NaN,NaN,NaN
1378301400,110.16,110.16,109.45,109.5,110.2689844788267,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.57570646784446,111.01849068583978,112.2171821861176,112.65231912262213,114.23055742749138,116.47711389105272,783916,-0.22779043280182232,0.6847176238037506,11.057223468503869,35.36757912118797,38.8449603148322,NaN,NaN,NaN,NaN
1378387800,109.35001,109.35001,108.63,108.71001,110.24365164208821,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.23648892823637,110.79863538242647,112.07964602195612,112.52306308581485,114.12123965664996,116.39982927522135,976524,-0.9927049180327872,0.6979520792463402,6.138409326812474,31.307157927647665,38.53154206509147,NaN,NaN,NaN,NaN
1378474200,109.21001,109.57001,109.0607,109.16,110.2050143452703,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.04076366855703,110.64257486981442,111.96515009952647,112.41279872234551,114.02299728721135,116.32779117298034,567292,-1.2752192027476525,0.7095269307287444,69.0766728140337,35.8266187589481,38.765329087828114,NaN,NaN,NaN,NaN
1378733400,109.56,109.66901,109.33,109.36,110.15564698545879,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.91698845609211,110.52042488221305,111.86298735052543,112.31270696095713,113.93066070726657,116.2584599175278,652023,-1.4419699493538236,0.6952042928195487,68.74823080419047,37.78580815782506,39.38872608844952,NaN,NaN,NaN,NaN
1378819800,109.06,109.47,109.03,109.17999,110.09496572481109,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.78298873680264,110.39276441724037,111.75777176815188,112.20999492945033,113.83658801999397,116.18802738103498,768426,-2.2035202436402694,0.6769754147610093,39.06144626708147,36.69979167124076,39.39511617556063,NaN,NaN,NaN,NaN
1378906200,109.48,109.86,109.3701,109.8,110.0317612325282,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.7860816937476,110.33631066321747,111.68099640469495,112.13097870225523,113.75665558395448,116.12446491953214,754646,-1.2856243819113609,0.6771921708495083,74.15980460205238,42.798043211939195,40.14101664610534,NaN,NaN,NaN,NaN
1378992600,110.23,110.25,109.71001,109.85001,109.96866531863681,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.79770502215713,110.28999631433962,111.60919301627554,112.0561928431649,113.67929626546034,116.06203253227312,946347,-1.1073010442924025,0.6673920157888293,68.48942176458301,43.272760110567056,40.88236810212014,NaN,NaN,NaN,NaN
1379079000,109.75999,109.93401,109.64,109.84,109.90726774852827,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.80539501812856,110.24713952249775,111.53981289799023,111.98353078273325,113.60327059683736,116.00012176080772,868006,-0.812723423088001,0.6407218718039129,49.61971558758495,43.19548776507018,41.05925101311811,NaN,NaN,NaN,NaN
1379338200,110.71001,110.74001,110.07001,110.14,109.8522767443688,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.86623228755974,110.23693575845034,111.48491827453964,111.92308715051249,113.5346909810584,115.94181209154594,526287,0.0726876249318538,0.6592424523893473,73.42371760489694,46.29097236806327,41.20402053173933,NaN,NaN,NaN,NaN
1379424600,110.58,110.62,110.36011,110.57001,109.80857590370448,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.99419187163979,110.26865711478841,111.44903951867533,111.87872396524978,113.47598442697804,115.88836132446588,554368,0.9771780821917775,0.6464394200758228,82.61938368316525,50.458309351730534,41.24455321823687,NaN,NaN,NaN,NaN
1379511000,110.45,112.28,110.1915,112.03999,109.79106024131376,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.36615516770527,110.43735548480856,111.47221404735474,111.88401137622519,113.44754889377056,115.85006907248115,859986,3.0631769788265184,0.7494437472132638,93.50833176888523,61.465541871703806,42.29054698745323,NaN,NaN,NaN,NaN
1379597400,112.10001,112.125,111.56,111.67999,109.79254557897389,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.60503422812249,110.5557016291125,111.48036212392907,111.87732215077519,113.41254772755728,115.80857574837685,778192,2.3085287651154336,0.7362691938408876,42.12745151921764,58.063154908219595,43.17265695216066,NaN,NaN,NaN,NaN
1379683800,111.7,112.14999,111.58009,111.99001,109.81255370001658,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.8568480048275,110.69230242633988,111.50034831514753,111.88101683435633,113.38437866364525,115.77058006928853,474526,2.4049103877103133,0.7243856799951102,71.82935217063643,60.11090999918863,44.37934972792736,NaN,NaN,NaN,NaN
