time,open,high,low,close,Upper,Basis,Lower,DEMA,HMA,Volume,Plot,Plot,VPT,Histogram,KVO,Signal,Crossover,Crossunder,ROC,ROC,ROC,Histogram,PPO,Signal,Crossover,Crossunder
1376400600,82.32001,82.58,81.86,82.39,84.14029818661166,82.4148138029356,80.68932941925954,82.52969731145726,82.28911633333335,6916250,-0.1940091238662558,1.3415174366925988,42.14726256747217,NaN,-10916095.684540642,2819015.2019512993,NaN,NaN,-0.3507378266494748,0.6720430107526847,1.2162286506423379,-0.21213836599475294,0.4600767600085273,0.6722151260032803,NaN,NaN
1376487000,82.2,82.55,81.95,82.00999,84.04919510034543,82.37625915503698,80.70332320972852,82.33088905829129,82.13344603703705,6212641,-0.22054632294167698,1.3425993357113448,28.503225806965578,NaN,-11515585.276305318,771215.1336289255,NaN,NaN,-0.46123315936399883,0.823690681091712,1.0348527781199954,-0.24276116933785474,0.36876366433096186,0.6115248336688166,NaN,NaN
1376573400,81.505,81.92,81.2,81.56,83.9661605386682,82.2985201878906,80.630879837113,82.02881941393343,81.8601094814815,10819000,-0.2005180252521136,1.3470327993080338,0.36727599767443725,NaN,-17645572.96984292,-1859754.5954384806,NaN,NaN,-1.5451472718493495,-0.17135862913096764,0.9780859229912174,-0.2896761674126871,0.2494296244029577,0.5391057918156448,NaN,NaN
1376659800,81.39999,81.53,80.905,81.23,83.82863267617229,82.19675636047245,80.56488004477261,81.69794206498706,81.48470051851852,8950395,-0.2117280120965963,1.3479538982186412,0,NaN,-26547592.09945537,-5386588.52458375,NaN,NaN,-1.6466884610727683,-1.6228773618896164,-1.0837798343887002,-0.33449800972674015,0.12098327965721953,0.4554812893839597,NaN,NaN
1376919000,81.03,81.12,79.88499,79.94,83.71951786741445,81.9818271832846,80.24413649915473,81.00306287906191,80.76681240740739,10848281,-0.09154723709649715,1.3723127890838678,0,NaN,-32927108.43704629,-9320948.512078399,NaN,NaN,-2.796704426470766,-4.515050167224081,-4.01056676272815,-0.4497918785578896,-0.1067585588134023,0.3430333197444873,NaN,NaN
1377005400,79.98,83,79.85001,80.42999,84.02795278154579,81.83403316582891,79.64011355011203,80.69221408490735,80.199848,9037238,0.3399066162704545,1.3852231858999735,12.952506082868037,NaN,-21679353.218883146,-11086434.898764791,NaN,NaN,-2.3789416191285313,-3.6189454763331326,-3.224654072915408,-0.4638423307147056,-0.2367695936488947,0.2270727370658109,NaN,NaN
1377091800,80.21001,80.69501,79.83,79.99001,83.80594156608564,81.65841191194045,79.51088225779526,80.32438909325211,79.77555455555557,9488426,0.2391535832999232,1.3902471437552701,0.813369435287723,NaN,-31437331.269031256,-13993705.808802858,NaN,NaN,-2.463090167429607,-4.3067232922598455,-2.629312553781205,-0.48513302166505073,-0.3793435400155025,0.10578948164954823,NaN,NaN
1377178200,80.35001,81.5,80.17999,81.17999,83.84762260905774,81.61284792032707,79.3780732315964,80.50399873486268,79.95692385185187,8337191,0.2756174211319655,1.373953017737007,33.77897569104037,NaN,-24953389.183085322,-15559374.862271782,NaN,NaN,-0.4659269249632156,-1.7904790708928056,-1.2288721255627133,-0.38092964622458547,-0.37037257613118363,0.010557070093401857,NaN,NaN
1377264600,81.44,81.89,80.95,81.75999,83.82615867158209,81.6268614517245,79.4275642318669,80.85478855609892,80.62458770370371,7392465,0.1965143586103455,1.3624187878654386,52.01574799903979,NaN,-16416478.447548814,-15681818.231597072,NaN,NaN,0.6524559891665616,-1.7426028430954341,0.06116753626637057,-0.2502760164194574,-0.3022879504309199,-0.05201193401146249,NaN,NaN
1377523800,81.99001,82.31,81.46001,81.62,83.77557347800352,81.62620798013168,79.47684248225984,81.06510569944618,81.33258696296296,7268891,0.11960806392507761,1.3620608950146158,48.355867615299104,NaN,-6017696.765487429,-14301229.450724266,-14301229.450724266,NaN,2.1015761821366112,-1.662650602409633,-1.150550908253483,-0.1657621935763236,-0.259214675981867,-0.0934524824055434,NaN,NaN
