time,open,high,low,close,Upper,Basis,Lower,DEMA,HMA,Volume,Plot,Plot,VPT,Histogram,KVO,Signal,Crossover,Crossunder,ROC,ROC,ROC,Histogram,PPO,Signal,Crossover,Crossunder
1376400600,38.89999,38.96001,38.67,38.72,39.83011150295629,39.03945715259284,38.248802802229385,39.013417239197075,38.92770025925926,9840180,-0.2296526067173249,1.1232615812103095,0,NaN,11405225.568420984,37344501.76613243,NaN,NaN,-0.921187308085976,-1.4005602240896466,-2.9330659313111096,-0.28133062029465006,0.4299298480944357,0.7112604683890857,NaN,NaN
1376487000,38.64,38.71001,38.27,38.47,39.78681205338729,38.985223138060185,38.18363422273308,38.802544464286875,38.65833081481481,8656113,-0.18392274394283914,1.1308876879193999,0,NaN,680192.5388832502,32106743.305096835,NaN,NaN,-2.01220122572625,-1.497862373028383,-4.4698286565681755,-0.3572330767711588,0.2647191224251373,0.6219521991962961,NaN,NaN
1376573400,38.13,38.33,37.91,37.98,39.72291762489646,38.88948760110207,38.056057577307676,38.47788410977287,38.28722133333333,10102383,-0.10463680201947434,1.1482193858953964,0,NaN,-13180549.099235747,25637130.104477897,NaN,NaN,-3.628520680030449,-2.715139015148329,-4.907361041562346,-0.47230227586991236,0.03157435435890568,0.503876630228818,NaN,NaN
1376659800,37.92999,37.94,37.34,37.53999,39.63905104145969,38.76096402004473,37.882876998629776,38.091782518493005,37.83014570370369,16942064,-0.010050588639445746,1.1662042044764684,0,NaN,-32990608.083205644,17261738.93480882,NaN,NaN,-4.087915176290234,-4.672447943118333,-6.894889162973919,-0.5973223163130674,-0.24277626516251632,0.35454605115055116,NaN,NaN
1376919000,37.56,37.7,37.16499,37.22,39.51148586121869,38.61420554194523,37.716925222671776,37.70740939933417,37.35270066666667,12214094,0.021096107419364518,1.178406995948985,0,NaN,-48184587.130741864,7912263.782587295,NaN,NaN,-4.3924747989917226,-5.509012439705513,-7.228315054835491,-0.7015719639899595,-0.5224189038368982,0.1791530601530613,NaN,NaN
1377005400,37.3,37.87,37.22,37.57001,39.45231063482037,38.514758347474256,37.57720606012814,37.567917827099144,37.114259592592596,13586973,0.09011688297380349,1.1721176674155185,19.14832408196393,NaN,-41480599.90586507,856140.3985226713,NaN,NaN,-2.9700154958677567,-4.523505839007396,-6.542263681592037,-0.674602003871355,-0.6640994446861326,0.010502559185222499,NaN,NaN
1377091800,37.5,37.50999,36.98,37.14,39.345628039659644,38.38382898104814,37.422029922436636,37.32392330778476,36.982151037037035,12319668,0.11923428999926489,1.1890462273001587,0,NaN,-40810940.955682,-5096299.794935138,NaN,NaN,-3.457239407330383,-5.855513307984796,-6.022267206477739,-0.6947974673936768,-0.8579942750568735,-0.16319680766319672,NaN,NaN
1377178200,37.24001,37.485,37.10001,37.35001,39.227987183222474,38.28537003047212,37.34275287772177,37.23601348311216,37.011414333333335,8168605,0.05625719004322138,1.181097195812759,7.155739289187799,NaN,-34659947.553808406,-9319678.046202747,NaN,NaN,-1.658741442864664,-3.8610028671807295,-4.840738853503191,-0.6351838901045629,-0.9571766702939003,-0.3219927801893374,NaN,NaN
1377264600,37.45,37.75999,37.27,37.66,39.17216441742629,38.22581097995097,37.279457542475654,37.29590745599721,37.19471051851851,7581965,0.05009444517964923,1.1724561995208982,16.9595766454147,NaN,-26856190.30281154,-11824894.082861146,NaN,NaN,0.3196857537788196,-3.9530976911253033,-3.013134174607267,-0.5099413861540953,-0.9594195128819566,-0.44947812672786125,NaN,NaN
1377523800,37.61,37.72,37.345,37.38,39.07197564701676,38.14525755328897,37.218539459561185,37.24800330040376,37.33789344444444,6576434,-0.0005428735836470189,1.1797550732122535,9.278623149809626,NaN,-26494325.148974404,-13920527.092305897,NaN,NaN,0.429876410531982,-5.006377380844364,-2.6055237102657633,-0.4478834730253365,-1.009332468009532,-0.5614489949841954,NaN,NaN
1377610200,37.14,37.57001,37.09039,37.36,39.000441403997414,38.070471119642406,37.1405008352874,37.2154245088078,37.415149888888884,9117359,0.00267678673372429,1.1812482404898759,8.518006741914624,NaN,-29837274.17792222,-16194348.1045368,NaN,NaN,-0.5589830825171567,-5.225773718924409,-1.1901613329807004,-0.38406822547710706,-1.0415342768305793,-0.6574660513534722,NaN,NaN
1377696600,37.36,37.617,37.19,37.49001,38.9375623641674,38.01518910824789,37.09281585232838,37.247160701834076,37.448447074074075,8254871,-0.015974103402107698,1.1768336590422155,13.9913262503905,NaN,-26189640.474988297,-17622247.014601298,NaN,NaN,0.9424071082390886,-5.208571428571426,-1.1078607227644384,-0.2962288639767994,-1.0277521313244715,-0.7315232673476721,NaN,NaN
1377783000,37.45,37.5,37.2,37.27,38.83435464731374,37.944218716986185,37.05408278665863,37.19798223729752,37.39878074074074,6092961,-0.08127246794481646,1.1806236409654054,8.417006804961376,NaN,-26127308.48545759,-18837255.796152197,NaN,NaN,-0.21421681011596616,-5.068748107169663,-1.0880841528885583,-0.25632493650929666,-1.051929437984293,-0.7956045014749963,NaN,NaN
1377869400,37.31,37.50999,37.16,37.3,38.75398489075849,37.88286455346369,37.01174421616889,37.18018873050223,37.33870618518518,7867090,-0.10980704759660243,1.1776627186673145,10.572382514367062,NaN,-29637808.12866763,-20380191.8436544,NaN,NaN,-0.9559214020180549,-5.784288961859071,-1.2181941785471997,-0.20577316238854437,-1.0528209544606768,-0.8470477920721324,NaN,NaN
1378215000,37.45,37.63,36.82001,36.87,38.732407566222946,37.78640126265763,36.84039495909231,37.01879333693316,37.16003814814814,11969766,0.05517775636458344,1.1997763559688563,0,NaN,-30497000.096617408,-21825450.16550626,NaN,NaN,-1.3643659711075578,-6.752631955647955,-2.01966516077599,-0.2287999610184489,-1.1330477433451935,-0.9042477823267446,NaN,NaN
1378301400,36.88,36.98,36.55,36.87,38.63653062513711,37.699124951928326,36.76171927871954,36.909548551571625,36.95751818518517,7318402,0.026394547607874408,1.1994970516011294,0,NaN,-37448075.04001768,-24057253.71900789,NaN,NaN,-1.3115631691648875,-6.135437881873736,-1.1528150134048252,-0.22347847858176906,-1.183595880553956,-0.9601174019721869,NaN,NaN
1378387800,36.81,36.96001,36.63,36.72,38.51554206239449,37.60587495650658,36.69620785061868,36.78404994687738,36.75644359259258,8772805,-0.03657284173786102,1.2018496502386307,0,NaN,-47941423.61064763,-27469277.98924214,NaN,NaN,-2.053907160867653,-6.038894575230295,-2.702728483643749,-0.22569269406247283,-1.2422332695502778,-1.016540575487805,NaN,NaN
1378474200,36.96001,37.22,36.89999,36.98,38.46496821309079,37.54626781779167,36.627567422492554,36.79476884199796,36.70444359259258,10933363,-0.014600532923327414,1.1947220073135791,29.156498682333957,NaN,-42912116.1608589,-29675397.728044532,NaN,NaN,-0.7781057150523376,-5.807413603518506,-2.6073215696602636,-0.16190529242299134,-1.2189221910165442,-1.0570168985935529,NaN,NaN
1378733400,37.03,37.16,36.85001,37.11,38.393546857580716,37.50471850181151,36.615890146042304,36.85583818119522,36.80455496296296,6507848,-0.07476092371830534,1.187576699861736,37.83388649232582,NaN,-33673029.51243815,-30246487.982957907,NaN,NaN,-0.5093833780160797,-5.83608221263638,-2.239224910636213,-0.08168544470671923,-1.1591237044769518,-1.0774382597702326,NaN,NaN
1378819800,37.23,37.39999,37.09,37.39999,38.35668787897413,37.494744358781844,36.63280083858956,37.00948543103365,37.04895959259259,8344598,-0.11884538554348567,1.1754558821389198,71.71376513248978,NaN,-20991539.886190556,-28924352.54056257,-28924352.54056257,NaN,1.437455926227299,-4.445605518650991,-0.8221159315523767,0.03230487819319583,-1.0370571620287379,-1.0693620402219337,-1.0370571620287379,NaN
1378906200,37.39,37.42,36.85001,37.035,38.34070634992806,37.450959181755,36.561212013581944,36.99204345368891,37.1924587037037,24753008,-0.047789961275690906,1.1899737973662252,0,NaN,-34242918.68438165,-29684147.703965295,NaN,-29684147.703965295,0.44751830756712546,-4.867686839888734,-0.816818425281218,0.04934097403646165,-1.0076858226763568,-1.0570267967128184,NaN,NaN
1378992600,37.23,37.36,36.89,36.92999,38.29611552056266,37.40134306920691,36.50657061785116,36.94479525004072,37.179863703703695,18819152,-0.033011565729265335,1.1940184816977384,0,NaN,-42796037.61688115,-31557274.834381845,NaN,NaN,0.5718681917211266,-4.622959710743808,-2.6749762353469055,0.04897534014078664,-0.9958076215368352,-1.0447829616776219,NaN,NaN
1379079000,37.03,37.3,37.03,37.21001,38.262418078359765,37.383120872139585,36.503823665919406,37.014771389704244,37.15310814814814,10382621,-0.061493653520203084,1.1834442712414854,23.315295675819065,NaN,-32224985.251924813,-31652662.036887985,NaN,NaN,0.6219848566792863,-3.275253444242272,-2.078921052631587,0.10363896976770004,-0.9152342494679968,-1.0188732192356968,NaN,NaN
1379338200,37.64,37.87,37.24001,37.31,38.299522465153025,37.376156979554864,36.4527914939567,37.10336206350073,37.17948188888889,25235808,0.03409045035865654,1.1851781932710774,43.55101550939582,NaN,-24218938.961883098,-30590701.597601574,-30590701.597601574,NaN,0.5389382915656235,-1.7640863612427453,-2.1248688352570704,0.15890314056285748,-0.820244293532125,-0.9791474340949825,NaN,NaN
1379424600,37.31,37.57001,37.31,37.53,38.273839632826075,37.39080869578773,36.50777775874939,37.24752561219045,37.3268172962963,9723598,-0.05421883502573155,1.1741854979399422,60.70616676095917,NaN,-29894705.80827482,-30491273.62769775,NaN,NaN,0.347620413802246,-0.026611621366979428,-2.2146951537259025,0.23183628389986555,-0.6893520792201506,-0.9211883631200162,NaN,NaN
1379511000,37.4601,38.81,37.39,38.64999,38.58945856809484,37.51073072476033,36.43200288142582,37.754285658864255,37.827573666666666,29503744,0.33304632907816023,1.1612755541861368,100,NaN,17320657.928756505,-23660997.69106143,NaN,NaN,4.3607128392061725,3.841993551853852,3.0666400000000067,0.46493595608527744,-0.3400184180134194,-0.8049543740986969,NaN,NaN
1379597400,38.75,38.89999,38.33,38.46899,38.68684657187946,37.601993512878394,36.51714045387733,38.04928026238091,38.34599055555555,20019296,0.2943341699999218,1.1693640206973852,91.07816514426467,NaN,37723521.9714721,-14891780.596413784,NaN,NaN,4.167344751514966,2.3928127780641915,5.568029637760704,0.5624483983742392,-0.10189387613089788,-0.664342274505137,NaN,NaN
1379683800,38.13,38.17,37.50999,37.53,38.76330474094331,37.59513698784236,36.42696923474141,37.91682879813635,38.43472977777777,18840480,0.4227828826268145,1.2099267442511616,47.5189812312745,NaN,32078110.287556067,-8181796.184418092,NaN,NaN,0.8599567696971977,1.0500807754442665,2.7093877146654886,0.4406264286084607,-0.11355923874456118,-0.5541856673530219,NaN,NaN
1379943000,37.5399,38.13,37.35001,37.985,38.83961577631489,37.632266798524036,36.42491782073318,37.980386709094375,38.31365,15388051,0.43377363984493655,1.2025835932380733,64.75836818648631,NaN,32582075.588301744,-2358385.9311724007,NaN,NaN,1.809166443312777,1.7001066398643587,4.040017540404688,0.4233790657922323,-0.024961835112731555,-0.4483409009049638,NaN,NaN
