time,open,high,low,close,Upper,Basis,Lower,DEMA,HMA,Volume,Plot,Plot,VPT,Histogram,KVO,Signal,Crossover,Crossunder,ROC,ROC,ROC,Histogram,PPO,Signal,Crossover,Crossunder
1374845400,40.595,40.655,40.19,40.64,40.9075408406886,40.00384936254748,39.10015788440636,40.664755756865844,40.479314611111114,4573586,-0.10772833974792762,1.2422827414615876,100,NaN,-8073258.253352195,-5192021.557970997,NaN,NaN,0.4945598417408577,7.24371384664386,11.311969323473027,-0.014608188512133635,1.2577049491181913,1.272313137630325,NaN,NaN
1375104600,40.464995,40.68,40.405,40.574995,40.92656651548901,40.058244185162,39.189921854835,40.673544394129976,40.575589851851866,6746254,-0.16477677442729854,1.2395520325894618,88.99567158458701,NaN,835632.6215753406,-4330928.103750092,-4330928.103750092,NaN,0.1975305349388208,5.981427976828012,11.133922213092314,-0.04382259422617474,1.2175348948476066,1.2613574890737813,NaN,NaN
1375191000,40.78,40.785005,40.525,40.72,40.95475964577422,40.12126854847991,39.287777451185605,40.72742894621381,40.677644796296306,3925262,-0.21114351190056957,1.230166131594285,100,NaN,5074091.18791981,-2987353.9192258203,NaN,NaN,0.6923837784371938,6.30465996606187,10.847965155845921,-0.048523367713739995,1.2007032794316064,1.2492266471453464,NaN,NaN
1375277400,40.935,41.185,40.805,40.839995,41.0328606742848,40.18971868671992,39.346576699155044,40.80481610169891,40.77623674074075,5215622,-0.16870572318071209,1.22581867369307,100,NaN,10355592.909659564,-1081218.6579564798,NaN,NaN,1.6552331480730447,5.611572278251875,12.630984555984567,-0.041544351143442126,1.1972962082160437,1.2388405593594858,NaN,NaN
1375363800,41.074995,41.53,41.074995,41.485,41.2099076006026,40.31307881179421,39.41625002298583,41.08795283714142,41.05170048148149,5459184,-0.0517782588420197,1.2105639572615128,100,NaN,15450550.168906435,1280462.6030239363,NaN,NaN,2.104368952051307,7.1271788250484125,13.084366907455355,0.05502809939144848,1.3076256835987963,1.2525975842073478,1.3076256835987963,NaN
1375450200,41.410005,41.595,41.225,41.550005,41.31202721583659,40.43088130590905,39.5497353959815,41.30844403433897,41.385981166666674,3450204,-0.0799700696020762,1.2060185564904,100,NaN,17689047.32623726,3624546.134911554,NaN,NaN,2.2391855314960583,7.101443484985171,11.48379547676354,0.11069212173075238,1.3909627363707884,1.280270614640036,NaN,NaN
1375709400,41.525,41.620005,41.385,41.495005,41.37225873856679,40.532226419631996,39.6921941006972,41.43942083917184,41.6408364074074,5799664,-0.14959037537054198,1.2022731549696966,96.24158721855378,NaN,24726674.01749438,6639135.832423386,NaN,NaN,2.2674309633309817,5.598689400687103,11.381051051006711,0.11885553263788529,1.4288400304373927,1.3099844977995074,NaN,NaN
1375795800,41.305,41.345,40.57,40.985,41.51637780004169,40.575347713000376,39.63431762595906,41.341867560698,41.59093027777777,6523078,0.049105813282022126,1.2258980599900708,57.04340218206689,NaN,12805179.659778506,7519999.23633126,NaN,NaN,0.6507858546168973,2.990325417766045,8.930232558139533,0.02576060994092133,1.3421852602256592,1.3164246502847379,NaN,NaN
1375882200,40.675005,40.795,40.305,40.39,41.54062262819467,40.557695549857485,39.5747684715203,41.050958760046825,41.17707751851851,7586332,0.11301041444888238,1.2476207820942629,3.8585736186711865,NaN,3777915.2180370837,6985415.8051463775,NaN,6985415.8051463775,-1.101848812665137,0.6855291038264952,7.149489322191272,-0.1389772571406067,1.1427030788589794,1.281680335999586,NaN,1.1427030788589794
1375968600,40.745005,40.92,40.504995,40.765,41.568073201326904,40.57743883082344,39.586804460319975,40.97333877722821,40.78696453703703,4927228,0.10323270657884831,1.2366770929444553,25.629298015534268,NaN,2073297.9162413776,6283684.678159949,NaN,NaN,-1.7355670724358174,1.4812048792631287,8.173013135199676,-0.18790319349614748,1.0468013441294017,1.2347045376255492,NaN,NaN
