time,open,high,low,close,Upper,Basis,Lower,DEMA,HMA,Volume,Plot,Plot,VPT,Histogram,KVO,Signal,Crossover,Crossunder,ROC,ROC,ROC,Histogram,PPO,Signal,Crossover,Crossunder
1374845400,40.39999,40.53999,40.14999,40.49001,41.01780404042944,40.006600999022616,38.99539795761579,40.63918715175056,40.567554925925926,4201234,0.011613700761455625,1.3369266191498677,81.34615194715118,NaN,11995124.635038152,10909343.14813027,NaN,NaN,0.024728260869568145,4.950777604976672,4.087456063613372,0.28222755423795376,0.7211657842456698,0.43893823000771603,NaN,NaN
1375104600,40.33,40.77,40.27,40.72,41.0846264982866,40.074543761020465,39.064461023754326,40.718119863638705,40.608520777777784,7354848,0.0026787579848992493,1.3285298971141688,100,NaN,12157944.859525472,11087714.821186727,NaN,NaN,0.49358341559722535,5.601659751037335,3.114686473870229,0.26292005188044976,0.7675882948582782,0.5046682429778284,NaN,NaN
1375191000,40.33,40.7,40.16,40.62,41.14756643779614,40.12649197425661,39.10541751071708,40.732712004701575,40.65396651851851,4822523,0.0180577735211227,1.3321907828344384,91.10406413880862,NaN,9935792.335938841,10923154.466151314,NaN,10923154.466151314,-0.04921259842520454,5.9329769200678015,2.705436156763591,0.21640989687236178,0.7751806140682806,0.5587707171959189,NaN,NaN
1375277400,40.64999,40.86,40.42,40.48,41.167126422465365,40.16015940527979,39.15319238809422,40.68714249479375,40.632669222222226,5837645,-0.014803933506949418,1.3347161483550418,76.02817093921801,NaN,9569084.089470416,10729715.840911185,NaN,NaN,0.5464730617170916,4.9520080497775165,4.1955973756506095,0.14857306062954412,0.744487042982849,0.5959139823533048,NaN,NaN
1375363800,40.75,40.99001,40.67999,40.78,41.22746415833921,40.21919184287219,39.210919527405174,40.75769230866099,40.66200088888889,4596980,-0.013634766737556259,1.3242784151880085,100,NaN,13055705.365268275,11062000.058676483,11062000.058676483,NaN,0.34448818897637934,6.05981794538361,4.2167135190390965,0.14020502087260278,0.7711702584440583,0.6309652375714555,NaN,NaN
1375450200,40.72,41.03999,40.60001,41.00999,41.28994703699516,40.29450595307484,39.29906486915452,40.88653289718959,40.78281170370371,2841463,-0.038235929213126685,1.3148184094478506,100,NaN,14074803.984922275,11492400.61956874,NaN,NaN,1.2842180083433021,6.630211484604412,2.9883970395788406,0.1579677272160822,0.8284248965915583,0.6704571693754761,NaN,NaN
1375709400,40.89999,41.05,40.83,40.89999,41.29206807592933,40.352171100401044,39.41227412487276,40.9343291579603,40.91225170370371,2538978,-0.1374380967362263,1.311850787121097,92.18290004661812,NaN,16193885.215790212,12164041.276171807,NaN,NaN,0.4420186640471602,5.630139462809927,2.4292517979593935,0.13714450370000641,0.841887799000484,0.7047432953004776,NaN,NaN
1375795800,40.89999,40.92999,40.41701,40.522,41.31684855929068,40.36834528131523,39.419842003339774,40.82746879853514,40.87992514814815,3371302,-0.10489875899458823,1.3236031054930355,55.58066011487266,NaN,10986843.133824922,11995870.112979395,NaN,11995870.112979395,-0.24126046282619149,4.0626605033384715,0.5259240883155449,0.05089048820344144,0.7683564055547795,0.717465917351338,NaN,NaN
1375882200,40.38,40.66991,40.38,40.53999,41.29632734755836,40.38469239738045,39.473057447202535,40.753335816561645,40.74051711111111,2944628,-0.1606478785895955,1.3179499550636842,54.88356203618508,NaN,6384688.656748161,11194272.762089219,NaN,NaN,0.14819664031622087,2.5290851110483334,-0.2951549434333338,-0.009544894399273529,0.7055347993522462,0.7150796937515197,NaN,0.7055347993522462
1375968600,40.89,41.28999,40.8,41.14,41.42709790993291,40.45662645477279,39.486154999612666,40.913360475436136,40.76057159259259,4199301,-0.030755304474894052,1.303097488627265,100,NaN,7229154.762784474,10627827.333617112,NaN,NaN,0.8827856792545351,4.072856058689601,1.3050972666830858,0.04089956616884738,0.7662041514625789,0.7253045852937315,0.7662041514625789,NaN
