time,open,high,low,close,Upper,Basis,Lower,DEMA,HMA,Volume,Plot,Plot,VPT,Histogram,KVO,Signal,Crossover,Crossunder,ROC,ROC,ROC,Histogram,PPO,Signal,Crossover,Crossunder
1374845400,59.14,59.56,58.94,59.52,59.79847443445351,58.690117812585825,57.58176119071814,59.658649049187055,59.34207322222223,3026484,-0.20578907778846156,1.0343104087842865,81.00127421547445,NaN,-8706505.089334652,7301110.55387078,NaN,NaN,-0.08395163942393216,6.819813352476677,9.673852957435047,-0.056126649096806425,1.329482659300273,1.3856093083970795,NaN,NaN
1375104600,59.42,59.55,59.09,59.21001,59.82915231392523,58.73963135424432,57.650110394563406,59.553208030472824,59.309520666666685,4285254,-0.20734020515973894,1.037535222531073,61.18886843950824,NaN,-11410133.580048025,4628075.677596666,NaN,NaN,-0.5375272971611024,5.3558896797152915,8.721996195006207,-0.11866388216379842,1.2372794556923314,1.3559433378561299,NaN,NaN
1375191000,59.45,59.45,58.99001,59.06,59.84270951755292,58.7701426538401,57.697575790127274,59.4179942572768,59.219373888888896,3302393,-0.20615166347809122,1.0379928656265704,0,NaN,-15333612.070376486,1776405.9993147873,NaN,NaN,-0.656013456686292,4.716330623462876,8.148690715986088,-0.18021620768415114,1.1306730782509409,1.310889285935092,NaN,NaN
1375277400,59.27,59.7973,59.27,59.37,59.94004210224448,58.827271924902945,57.71450174756141,59.42873767214028,59.193632888888885,5249121,-0.1316646000823053,1.0343171605503236,49.06286874804479,NaN,-15253556.406233758,-656445.7729064333,NaN,NaN,0.20253164556961595,4.5430717631751545,9.296739820187797,-0.18782883151807117,1.076103246537503,1.2639320780555743,NaN,NaN
1375363800,59.86,60.395,59.78,60.28999,60.173071567852915,58.966578408245525,57.760085248638134,59.764460350767294,59.502998703703696,4130277,-0.0018391391479577468,1.0242139378917976,100,NaN,-13860074.95308499,-2542678.512931941,NaN,NaN,1.6180515759312402,5.976428194761826,9.917919796186009,-0.0952253212623313,1.14490042647766,1.2401257477399914,NaN,NaN
1375450200,60.19,60.75,60.14999,60.72,60.33941678444022,59.13357094079357,57.92772509714692,60.15514765105789,60.08836629629629,3738826,-0.010343020227842947,1.016720591887557,100,NaN,-10975077.615986258,-3747306.9562254148,NaN,NaN,2.0161290322580574,6.2467377509602295,9.326631135511539,0.002188446580653869,1.2428613059658087,1.2406728593851548,1.2428613059658087,NaN
1375709400,60.61,60.67999,60.45441,60.59,60.410657729523784,59.2722784702418,58.13389921095982,60.38098161720155,60.62669937037038,1827321,-0.09953918554172281,1.014064015842835,96.62317875479432,NaN,-8787835.370637283,-4467382.443998539,NaN,NaN,2.3306701012210715,4.8814263458542495,8.740129217516161,0.03728057444915578,1.2872735774465995,1.2499930029974438,NaN,NaN
1375795800,60.47,60.61,59.98,60.34,60.524507568334464,59.37396623498068,58.22342490162689,60.443876090845436,60.85184918518521,3169260,-0.07641593085671716,1.0184806247472884,85.36034297205659,NaN,-13179485.992641032,-5711968.665233181,NaN,NaN,2.167287504232985,3.481392557022811,7.385655810642474,0.018823233103211434,1.273522044376458,1.2546988112732467,NaN,NaN
1375882200,60.02,60.17,59.64999,59.81,60.58898246023902,59.415493260220615,58.242004060202206,60.2891735103437,60.63062896296298,3559318,-0.04322638333582374,1.0285571513644478,58.5444332767364,NaN,-15795877.42185387,-7152527.059036137,NaN,NaN,0.7411150412666412,2.169474234621494,6.366708162902376,-0.0619237381307034,1.1772941386098674,1.2392178767405708,NaN,1.1772941386098674
1375968600,60.10001,60.38,59.81,60.21001,60.661301801168555,59.49116152115199,58.32102124113542,60.315000518408844,60.348373703703714,3020685,-0.046839971529695434,1.0210985382040028,75.72059661750676,NaN,-15984956.800850064,-8414302.736438125,NaN,NaN,-0.13265883772746712,2.747439804191159,6.887999289898809,-0.07790803096965959,1.1418328380284963,1.219740868998156,NaN,NaN
